GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,RCPTOTI,ESTAB,ECTGE20,EMP,PAYANN,EMPAVPW,HOURS,PAYANPW,CSTMTOT,RCPTOT,VALADD,CEXTOT
0400000US36,36,New York,33521,Small electrical appliance manufacturing,2012,0,5,4,668,D,612,1242,D,D,D,D,D
0400000US36,36,New York,335210,Small electrical appliance manufacturing,2012,0,5,4,668,D,612,1242,D,D,D,D,D
0400000US36,36,New York,33522,Major appliance manufacturing,2012,9,3,0,26,D,23,D,D,D,D,D,0
0400000US36,36,New York,3353,Electrical equipment manufacturing,2012,5,116,47,3828,188636,2503,4850,93602,661642,1151451,488159,D
0400000US36,36,New York,33531,Electrical equipment manufacturing,2012,5,116,47,3828,188636,2503,4850,93602,661642,1151451,488159,D
0400000US36,36,New York,335311,"Power, distribution, and specialty transformer manufacturing",2012,5,13,6,397,17918,304,583,12249,35303,D,31869,D
0400000US36,36,New York,335312,Motor and generator manufacturing,2012,6,27,12,868,42294,611,1176,23690,208397,D,78558,D
0400000US36,36,New York,335313,Switchgear and switchboard apparatus manufacturing,2012,5,25,11,940,50805,614,1196,22223,144231,300785,156719,D
0400000US36,36,New York,335314,Relay and industrial control manufacturing,2012,5,51,18,1623,77619,974,1895,35440,273711,492482,221013,D
0400000US36,36,New York,3359,Other electrical equipment and component manufacturing,2012,3,112,52,7186,366379,4281,8537,169176,1060316,2210823,1164472,D
0400000US36,36,New York,33591,Battery manufacturing,2012,9,9,4,2096,108917,1218,2341,52935,254874,D,243252,D
0400000US36,36,New York,335911,Storage battery manufacturing,2012,9,4,1,f,D,D,D,D,D,D,D,D
0400000US36,36,New York,335912,Primary battery manufacturing,2012,9,5,3,g,D,D,D,D,D,468727,D,D
0400000US36,36,New York,33592,Communication and energy wire and cable manufacturing,2012,3,24,13,1308,59837,817,1743,26687,447269,596926,151421,D
0400000US36,36,New York,335921,Fiber optic cable manufacturing,2012,0,6,2,e,9283,128,D,D,36837,D,D,D
0400000US36,36,New York,335929,Other communication and energy wire manufacturing,2012,3,18,11,g,50554,689,D,D,410432,D,D,D
0400000US36,36,New York,33593,Wiring device manufacturing,2012,0,27,11,1819,91626,1019,2085,41547,145367,D,546868,D
0400000US36,36,New York,335931,Current-carrying wiring device manufacturing,2012,4,19,8,598,25765,D,D,15787,D,D,D,D
0400000US36,36,New York,335932,Noncurrent-carrying wiring device manufacturing,2012,0,8,3,1221,65861,D,D,25760,D,D,D,D
0400000US36,36,New York,33599,All other electrical equipment and component manufacturing,2012,1,52,24,1963,105999,1227,2368,48007,212806,433616,222931,D
0400000US36,36,New York,335991,Carbon and graphite product manufacturing,2012,0,5,4,256,11483,184,380,5669,16684,D,23228,D
0400000US36,36,New York,335999,All other miscellaneous electrical equipment and component manufacturing,2012,2,47,20,1707,94516,1043,1988,42338,196122,D,199703,D
0400000US36,36,New York,336,Transportation equipment manufacturing,2012,1,341,115,20922,1322665,14902,29890,801964,4399551,8479134,4045632,376216
0400000US36,36,New York,3361,Motor vehicle manufacturing,2012,0,7,1,419,16096,D,447,9790,D,D,D,D
0400000US36,36,New York,33611,Automobile and light duty motor vehicle manufacturing,2012,9,4,0,a,D,D,D,D,D,D,D,D
0400000US36,36,New York,336111,Automobile manufacturing,2012,9,3,0,a,D,D,D,D,D,D,D,D
0400000US36,36,New York,33612,Heavy duty truck manufacturing,2012,0,3,1,e,D,D,D,D,D,D,D,D
0400000US36,36,New York,336120,Heavy duty truck manufacturing,2012,0,3,1,e,D,D,D,D,D,D,D,D
0400000US36,36,New York,3362,Motor vehicle body and trailer manufacturing,2012,2,49,15,1106,45266,820,1485,27190,217122,364390,138528,D
0400000US36,36,New York,33621,Motor vehicle body and trailer manufacturing,2012,2,49,15,1106,45266,820,1485,27190,217122,364390,138528,D
0400000US36,36,New York,336211,Motor vehicle body manufacturing,2012,2,35,12,896,37453,667,1220,22777,199146,335536,126662,D
0400000US36,36,New York,336212,Truck trailer manufacturing,2012,0,3,2,b,D,D,D,D,8649,D,6331,D
0400000US36,36,New York,336214,Travel trailer and camper manufacturing,2012,5,9,1,105,3435,D,D,1893,D,D,D,D
0400000US36,36,New York,3363,Motor vehicle parts manufacturing,2012,0,142,44,10018,626271,7960,16087,436113,2031141,3442749,1412031,319331
0400000US36,36,New York,33631,Motor vehicle gasoline engine and engine parts manufacturing,2012,0,31,4,2359,D,1892,3844,D,D,D,D,D
0400000US36,36,New York,336310,Motor vehicle gasoline engine and engine parts manufacturing,2012,0,31,4,2359,D,1892,3844,D,D,D,D,D
0400000US36,36,New York,33632,Motor vehicle electrical and electronic equipment manufacturing,2012,0,34,14,1953,83755,1422,2848,44109,169763,334793,175595,6360
0400000US36,36,New York,336320,Motor vehicle electrical and electronic equipment manufacturing,2012,0,34,14,1953,83755,1422,2848,44109,169763,334793,175595,6360
0400000US36,36,New York,33633,Motor vehicle steering and suspension components (except spring) manufacturing,2012,0,4,1,c,D,D,D,D,D,D,D,D
0400000US36,36,New York,336330,Motor vehicle steering and suspension components (except spring) manufacturing,2012,0,4,1,c,D,D,D,D,D,D,D,D
0400000US36,36,New York,33634,Motor vehicle brake system manufacturing,2012,2,6,3,512,18785,436,875,12979,94247,D,43001,D
0400000US36,36,New York,336340,Motor vehicle brake system manufacturing,2012,2,6,3,512,18785,436,875,12979,94247,D,43001,D
0400000US36,36,New York,33635,Motor vehicle transmission and power train parts manufacturing,2012,0,21,3,1151,77648,933,2174,55455,160259,D,237376,9251
0400000US36,36,New York,336350,Motor vehicle transmission and power train parts manufacturing,2012,0,21,3,1151,77648,933,2174,55455,160259,D,237376,9251
0400000US36,36,New York,33636,Motor vehicle seating and interior trim manufacturing,2012,1,4,2,c,3073,D,D,1948,3536,D,6418,D
0400000US36,36,New York,336360,Motor vehicle seating and interior trim manufacturing,2012,1,4,2,c,3073,D,D,1948,3536,D,6418,D
0400000US36,36,New York,33637,Motor vehicle metal stamping,2012,1,12,9,1067,76630,920,1675,60480,235354,D,134307,D
0400000US36,36,New York,336370,Motor vehicle metal stamping,2012,1,12,9,1067,76630,920,1675,60480,235354,D,134307,D
0400000US36,36,New York,33639,Other motor vehicle parts manufacturing,2012,0,30,8,2721,176131,2162,4345,123698,511403,878513,367905,80473
0400000US36,36,New York,336390,Other motor vehicle parts manufacturing,2012,0,30,8,2721,176131,2162,4345,123698,511403,878513,367905,80473
0400000US36,36,New York,3364,Aerospace product and parts manufacturing,2012,1,59,35,6792,487034,4255,8916,257694,1211423,3342291,2104902,40731
0400000US36,36,New York,33641,Aerospace product and parts manufacturing,2012,1,59,35,6792,487034,4255,8916,257694,1211423,3342291,2104902,40731
0400000US36,36,New York,336411,Aircraft manufacturing,2012,0,5,4,f,D,D,D,D,D,D,D,D
0400000US36,36,New York,336412,Aircraft engine and engine parts manufacturing,2012,3,18,12,1766,118675,1303,2908,68468,229554,D,261025,D
0400000US36,36,New York,336413,Other aircraft parts and auxiliary equipment manufacturing,2012,1,34,17,4063,310070,2364,4953,160143,904672,2586555,1709636,26772
0400000US36,36,New York,3365,Railroad rolling stock manufacturing,2012,0,16,10,1817,112550,998,1835,47085,574492,833972,279272,D
0400000US36,36,New York,33651,Railroad rolling stock manufacturing,2012,0,16,10,1817,112550,998,1835,47085,574492,833972,279272,D
0400000US36,36,New York,336510,Railroad rolling stock manufacturing,2012,0,16,10,1817,112550,998,1835,47085,574492,833972,279272,D
0400000US36,36,New York,3366,Ship and boat building,2012,3,48,6,494,24130,D,819,19097,D,D,D,D
0400000US36,36,New York,33661,Ship and boat building,2012,3,48,6,494,24130,D,819,19097,D,D,D,D
0400000US36,36,New York,336611,Ship building and repairing,2012,2,21,4,315,D,D,574,15237,D,D,D,D
0400000US36,36,New York,336612,Boat building,2012,3,27,2,180,D,133,245,3860,D,D,D,D
0400000US36,36,New York,3369,Other transportation equipment manufacturing,2012,7,20,4,276,11318,175,301,4995,D,D,D,D
0400000US36,36,New York,33699,Other transportation equipment manufacturing,2012,7,20,4,276,11318,175,301,4995,D,D,D,D
0400000US36,36,New York,336991,"Motorcycle, bicycle, and parts manufacturing",2012,5,12,3,213,8634,128,218,3031,D,D,23344,D
0400000US36,36,New York,336999,All other transportation equipment manufacturing,2012,9,8,1,63,2684,47,83,1964,D,D,D,D
0400000US36,36,New York,337,Furniture and related product manufacturing,2012,2,1033,157,14625,569993,10425,19712,344005,907884,2283704,1371621,39075
0400000US36,36,New York,3371,Household and institutional furniture and kitchen cabinet manufacturing,2012,3,724,86,7970,283900,5720,10522,172848,386958,1024817,631655,D
0400000US36,36,New York,33711,Wood kitchen cabinet and countertop manufacturing,2012,2,333,31,2807,100367,1920,3452,60009,122905,325443,201348,D
0400000US36,36,New York,337110,Wood kitchen cabinet and countertop manufacturing,2012,2,333,31,2807,100367,1920,3452,60009,122905,325443,201348,D
0400000US36,36,New York,33712,Household and institutional furniture manufacturing,2012,4,391,55,5163,183533,3800,7070,112839,264053,699374,430307,D
0400000US36,36,New York,337121,Upholstered household furniture manufacturing,2012,3,80,12,818,31830,614,1065,21443,58239,129925,71655,D
0400000US36,36,New York,337122,Nonupholstered wood household furniture manufacturing,2012,3,231,23,2776,85930,2156,4025,58409,115936,286282,163163,D
0400000US36,36,New York,337124,Metal household furniture manufacturing,2012,2,25,6,496,18934,340,687,10276,31264,71881,42405,D
0400000US36,36,New York,337125,Household furniture (except wood and metal) manufacturing,2012,1,15,1,79,2613,55,87,1654,5030,9674,4793,637
0400000US36,36,New York,337127,Institutional furniture manufacturing,2012,7,40,13,994,44226,635,1206,21057,53584,201612,148291,D
0400000US36,36,New York,3372,Office furniture (including fixtures) manufacturing,2012,2,257,56,4822,212235,3549,7021,131723,305159,775269,471309,D
0400000US36,36,New York,33721,Office furniture (including fixtures) manufacturing,2012,2,257,56,4822,212235,3549,7021,131723,305159,775269,471309,D
0400000US36,36,New York,337211,Wood office furniture manufacturing,2012,1,28,4,1246,51041,1001,2100,35510,52580,D,124439,D
0400000US36,36,New York,337212,Custom architectural woodwork and millwork manufacturing,2012,3,141,26,1915,94994,1348,2595,59855,110997,288622,177231,D
0400000US36,36,New York,337214,Office furniture (except wood) manufacturing,2012,1,13,5,346,13681,259,543,8234,29282,D,32838,582
0400000US36,36,New York,337215,"Showcase, partition, shelving, and locker manufacturing",2012,3,75,21,1316,52519,942,1783,28124,112300,248142,136801,3189
0400000US36,36,New York,3379,Other furniture related product manufacturing,2012,0,52,15,1834,73858,1157,2169,39434,215767,483618,268657,D
0400000US36,36,New York,33791,Mattress manufacturing,2012,0,18,9,f,D,D,D,D,D,D,D,D
0400000US36,36,New York,337910,Mattress manufacturing,2012,0,18,9,f,D,D,D,D,D,D,D,D
0400000US36,36,New York,33792,Blind and shade manufacturing,2012,0,34,6,g,D,D,D,D,D,D,D,D
0400000US36,36,New York,337920,Blind and shade manufacturing,2012,0,34,6,g,D,D,D,D,D,D,D,D
0400000US36,36,New York,339,Miscellaneous manufacturing,2012,3,2284,299,33451,1585310,21599,39201,714076,3759354,8634810,4850804,155655
0400000US36,36,New York,3391,Medical equipment and supplies manufacturing,2012,5,744,103,14146,722338,9226,17069,304051,1262625,3122489,1862344,71082
0400000US36,36,New York,33911,Medical equipment and supplies manufacturing,2012,5,744,103,14146,722338,9226,17069,304051,1262625,3122489,1862344,71082
0400000US36,36,New York,339112,Surgical and medical instrument manufacturing,2012,7,67,24,6630,406574,4093,8340,143298,766763,1633632,873738,46282
0400000US36,36,New York,339113,Surgical appliance and supplies manufacturing,2012,4,125,26,2293,111974,1491,2288,36036,199377,521979,315166,D
0400000US36,36,New York,339114,Dental equipment and supplies manufacturing,2012,3,42,4,283,13195,174,301,5218,33631,73261,39220,D
0400000US36,36,New York,339115,Ophthalmic goods manufacturing,2012,0,44,18,2223,88129,1607,3131,50655,200875,644319,447102,13943
0400000US36,36,New York,339116,Dental laboratories,2012,4,466,31,2718,102466,1862,3009,68844,61979,249298,187118,4999
0400000US36,36,New York,3399,Other miscellaneous manufacturing,2012,1,1540,196,19305,862972,12373,22132,410025,2496729,5512321,2988460,84573
0400000US36,36,New York,33991,Jewelry and silverware manufacturing,2012,0,516,60,5561,290618,3167,5690,133162,1527003,3189524,1640929,32168
0400000US36,36,New York,339910,Jewelry and silverware manufacturing,2012,0,516,60,5561,290618,3167,5690,133162,1527003,3189524,1640929,32168
0400000US36,36,New York,33992,Sporting and athletic goods manufacturing,2012,6,59,11,718,28298,406,738,11505,71162,140545,72247,1506
0400000US36,36,New York,339920,Sporting and athletic goods manufacturing,2012,6,59,11,718,28298,406,738,11505,71162,140545,72247,1506
0400000US36,36,New York,33993,"Doll, toy, and game manufacturing",2012,8,32,3,175,5787,109,178,2761,11559,26922,15309,1044
0400000US36,36,New York,339930,"Doll, toy, and game manufacturing",2012,8,32,3,175,5787,109,178,2761,11559,26922,15309,1044
0400000US36,36,New York,33994,Office supplies (except paper) manufacturing,2012,0,33,8,820,42121,396,785,10653,89911,184296,95998,3748
0400000US36,36,New York,339940,Office supplies (except paper) manufacturing,2012,0,33,8,820,42121,396,785,10653,89911,184296,95998,3748
0400000US36,36,New York,33995,Sign manufacturing,2012,3,355,37,3858,158997,2538,4521,78112,206956,558136,349685,10056
0400000US36,36,New York,339950,Sign manufacturing,2012,3,355,37,3858,158997,2538,4521,78112,206956,558136,349685,10056
0400000US36,36,New York,33999,All other miscellaneous manufacturing,2012,3,545,77,8174,337151,5758,10220,173832,590138,1412898,814292,36051
0400000US36,36,New York,339991,"Gasket, packing, and sealing device manufacturing",2012,0,19,9,1297,61248,789,1551,28749,149033,358256,204549,D
0400000US36,36,New York,339992,Musical instrument manufacturing,2012,4,45,6,1545,68328,1217,2390,32590,118486,263919,146464,D
0400000US36,36,New York,339993,"Fastener, button, needle, and pin manufacturing",2012,3,15,3,176,11016,D,184,D,20593,56702,35962,607
0400000US36,36,New York,339994,"Broom, brush, and mop manufacturing",2012,5,17,6,f,D,D,694,9302,D,D,D,D
0400000US36,36,New York,339999,All other miscellaneous manufacturing,2012,4,447,53,4639,179136,3269,5395,99592,250930,640397,384436,13568
0400000US37,37,North Carolina,31-33,Manufacturing,2012,1,8953,2956,403593,18191214,301799,592404,11126132,101310483,202344646,101506025,4877043
0400000US37,37,North Carolina,311,Food manufacturing,2012,1,538,186,47784,1622291,39172,79416,1166619,13525996,21599102,8045412,429204
0400000US37,37,North Carolina,3111,Animal food manufacturing,2012,0,42,16,859,40556,610,1336,26714,2496130,3009359,512201,35246
0400000US37,37,North Carolina,31111,Animal food manufacturing,2012,0,42,16,859,40556,610,1336,26714,2496130,3009359,512201,35246
0400000US37,37,North Carolina,311111,Dog and cat food manufacturing,2012,1,7,1,165,D,D,D,D,D,D,D,D
0400000US37,37,North Carolina,311119,Other animal food manufacturing,2012,0,35,15,695,D,D,D,D,D,D,D,D
0400000US37,37,North Carolina,3112,Grain and oilseed milling,2012,1,27,13,1041,52079,794,1641,38000,2189056,D,417151,96742
0400000US37,37,North Carolina,31121,Flour milling and malt manufacturing,2012,5,16,6,459,20879,322,713,12549,D,D,D,D
0400000US37,37,North Carolina,311211,Flour milling,2012,5,15,6,e,D,D,711,D,D,D,D,D
0400000US37,37,North Carolina,31122,Starch and vegetable fats and oils manufacturing,2012,0,9,6,e,D,D,D,D,1726517,D,246468,19354
0400000US37,37,North Carolina,311224,Soybean and other oilseed processing,2012,1,4,2,c,D,D,D,D,D,D,D,D
0400000US37,37,North Carolina,311225,Fats and oils refining and blending,2012,0,3,3,c,D,D,D,D,D,D,D,D
0400000US37,37,North Carolina,3113,Sugar and confectionery product manufacturing,2012,1,35,5,399,12782,274,516,7863,34118,D,39427,1974
0400000US37,37,North Carolina,31134,Nonchocolate confectionery manufacturing,2012,0,12,3,268,9761,221,446,6620,30436,D,33235,1582
0400000US37,37,North Carolina,311340,Nonchocolate confectionery manufacturing,2012,0,12,3,268,9761,221,446,6620,30436,D,33235,1582
0400000US37,37,North Carolina,31135,Chocolate and chocolate confectionery manufacturing,2012,4,23,2,131,3021,53,70,1243,3682,D,6192,392
0400000US37,37,North Carolina,311351,Chocolate and confectionery manufacturing from cacao beans,2012,9,3,0,7,D,4,5,D,D,D,D,D
0400000US37,37,North Carolina,311352,Confectionery manufacturing from purchased chocolate,2012,4,20,2,124,D,49,65,D,D,D,D,D
0400000US37,37,North Carolina,3114,Fruit and vegetable preserving and specialty food manufacturing,2012,0,36,15,3494,136480,3096,6209,104165,780379,D,1255934,47403
0400000US37,37,North Carolina,31141,Frozen food manufacturing,2012,0,8,5,1007,27906,896,1922,21523,145506,D,140646,9682
0400000US37,37,North Carolina,311412,Frozen specialty food manufacturing,2012,0,8,5,1007,27906,896,1922,21523,145506,D,140646,9682
0400000US37,37,North Carolina,31142,"Fruit and vegetable canning, pickling, and drying",2012,0,28,10,2487,108574,2200,4287,82642,634873,D,1115288,37721
0400000US37,37,North Carolina,311421,Fruit and vegetable canning,2012,0,23,7,1552,D,D,D,D,D,D,D,D
0400000US37,37,North Carolina,311422,Specialty canning,2012,0,4,3,f,D,D,D,D,D,D,D,D
0400000US37,37,North Carolina,3115,Dairy product manufacturing,2012,0,21,8,1507,58622,1051,2294,37016,676122,924515,257942,22189
0400000US37,37,North Carolina,31151,Dairy product (except frozen) manufacturing,2012,0,12,5,1057,44365,718,1623,28836,600123,757823,157655,15356
0400000US37,37,North Carolina,311511,Fluid milk manufacturing,2012,0,6,5,1032,43193,698,1581,27938,581829,735774,153900,15049
0400000US37,37,North Carolina,311513,Cheese manufacturing,2012,9,5,0,a,D,D,D,D,D,D,D,D
0400000US37,37,North Carolina,31152,Ice cream and frozen dessert manufacturing,2012,2,9,3,450,14257,333,671,8180,75999,166692,100287,6833
0400000US37,37,North Carolina,311520,Ice cream and frozen dessert manufacturing,2012,2,9,3,450,14257,333,671,8180,75999,166692,100287,6833
0400000US37,37,North Carolina,3116,Animal slaughtering and processing,2012,1,115,60,30132,872200,25880,52316,681691,5346010,8600889,3264359,118173
0400000US37,37,North Carolina,31161,Animal slaughtering and processing,2012,1,115,60,30132,872200,25880,52316,681691,5346010,8600889,3264359,118173
0400000US37,37,North Carolina,311611,Animal (except poultry) slaughtering,2012,0,48,15,7625,234149,6941,14028,197593,1355054,2261921,904155,18339
0400000US37,37,North Carolina,311612,Meat processed from carcasses,2012,1,29,13,1759,61818,D,2953,44475,397029,D,241631,D
0400000US37,37,North Carolina,311613,Rendering and meat byproduct processing,2012,0,7,7,628,29067,D,512,8374,235619,D,156618,D
0400000US37,37,North Carolina,311615,Poultry processing,2012,2,31,25,20121,547166,17277,34823,431249,3358308,5310091,1961955,71401
0400000US37,37,North Carolina,3117,Seafood product preparation and packaging,2012,5,13,3,204,5095,178,371,3284,16762,D,11388,234
0400000US37,37,North Carolina,31171,Seafood product preparation and packaging,2012,5,13,3,204,5095,178,371,3284,16762,D,11388,234
0400000US37,37,North Carolina,311710,Seafood product preparation and packaging,2012,5,13,3,204,5095,178,371,3284,16762,D,11388,234
0400000US37,37,North Carolina,3118,Bakeries and tortilla manufacturing,2012,0,190,42,7210,308928,5110,10302,193921,972293,2342452,1362844,76940
0400000US37,37,North Carolina,31181,Bread and bakery product manufacturing,2012,0,171,31,4474,184070,2838,5836,98953,435350,D,649227,32169
0400000US37,37,North Carolina,311811,Retail bakeries,2012,2,100,3,446,8042,D,271,4101,D,D,D,1518
0400000US37,37,North Carolina,311812,Commercial bakeries,2012,0,65,25,3704,165349,2339,5019,87662,374488,978374,596749,29357
0400000US37,37,North Carolina,311813,"Frozen cakes, pies, and other pastries manufacturing",2012,1,6,3,325,10679,D,546,7190,D,D,D,1294
0400000US37,37,North Carolina,31182,"Cookie, cracker, and pasta manufacturing",2012,0,13,8,2122,103370,1751,3564,D,477582,1111112,634657,D
0400000US37,37,North Carolina,311821,Cookie and cracker manufacturing,2012,0,6,3,g,D,D,D,D,D,D,D,D
0400000US37,37,North Carolina,311824,"Dry pasta, dough, and flour mixes manufacturing from purchased flour",2012,0,7,5,e,D,D,D,D,D,D,D,D
0400000US37,37,North Carolina,31183,Tortilla manufacturing,2012,0,6,3,613,21488,520,902,D,59361,D,78960,D
0400000US37,37,North Carolina,311830,Tortilla manufacturing,2012,0,6,3,613,21488,520,902,D,59361,D,78960,D
0400000US37,37,North Carolina,3119,Other food manufacturing,2012,3,59,24,2940,135549,2181,4431,73965,1015126,1936372,924166,30303
0400000US37,37,North Carolina,31191,Snack food manufacturing,2012,1,19,14,1139,48629,943,1952,32949,683448,1234245,555757,16094
0400000US37,37,North Carolina,311911,Roasted nuts and peanut butter manufacturing,2012,2,9,7,609,24102,489,1072,16947,D,D,D,D
0400000US37,37,North Carolina,311919,Other snack food manufacturing,2012,0,10,7,529,24527,453,880,16002,D,D,D,D
0400000US37,37,North Carolina,31192,Coffee and tea manufacturing,2012,9,5,1,f,D,D,D,D,D,D,D,D
0400000US37,37,North Carolina,311920,Coffee and tea manufacturing,2012,9,5,1,f,D,D,D,D,D,D,D,D
0400000US37,37,North Carolina,31194,Seasoning and dressing manufacturing,2012,0,12,4,e,21468,D,D,7848,D,153986,90498,D
0400000US37,37,North Carolina,311941,"Mayonnaise, dressing, and other prepared sauce manufacturing",2012,0,6,3,233,12221,148,277,5081,D,D,D,D
0400000US37,37,North Carolina,311942,Spice and extract manufacturing,2012,1,6,1,c,9247,D,D,2767,D,D,D,D
0400000US37,37,North Carolina,31199,All other food manufacturing,2012,3,23,5,f,D,386,733,D,D,D,D,3232
0400000US37,37,North Carolina,311991,Perishable prepared food manufacturing,2012,1,13,4,382,D,297,560,D,D,D,D,D
0400000US37,37,North Carolina,311999,All other miscellaneous food manufacturing,2012,6,10,1,c,4256,89,173,2409,D,D,D,D
0400000US37,37,North Carolina,312,Beverage and tobacco product manufacturing,2012,0,133,47,9918,547474,7098,13196,341698,4894292,20480784,15577194,205024
0400000US37,37,North Carolina,3121,Beverage manufacturing,2012,5,109,27,3542,165647,2007,3842,86903,1429830,2788666,1351841,77643
0400000US37,37,North Carolina,31211,Soft drink and ice manufacturing,2012,2,35,16,1994,89058,1149,2215,39783,D,D,D,45540
0400000US37,37,North Carolina,312111,Soft drink manufacturing,2012,2,14,10,1591,75405,984,1944,35904,D,D,D,39849
0400000US37,37,North Carolina,312112,Bottled water manufacturing,2012,0,9,3,215,7650,104,179,2580,D,D,D,4828
0400000US37,37,North Carolina,312113,Ice manufacturing,2012,0,12,3,188,6003,61,92,1299,4012,D,D,863
0400000US37,37,North Carolina,31212,Breweries,2012,9,32,5,1001,60515,677,1292,41297,D,D,D,29987
0400000US37,37,North Carolina,312120,Breweries,2012,9,32,5,1001,60515,677,1292,41297,D,D,D,29987
0400000US37,37,North Carolina,31213,Wineries,2012,2,36,5,515,14438,161,298,D,D,D,D,D
0400000US37,37,North Carolina,312130,Wineries,2012,2,36,5,515,14438,161,298,D,D,D,D,D
0400000US37,37,North Carolina,31214,Distilleries,2012,9,6,1,32,1636,20,37,D,D,D,D,D
0400000US37,37,North Carolina,312140,Distilleries,2012,9,6,1,32,1636,20,37,D,D,D,D,D
0400000US37,37,North Carolina,3122,Tobacco manufacturing,2012,0,24,20,6377,381827,5092,9354,254795,3464462,17692118,14225353,127381
0400000US37,37,North Carolina,31223,Tobacco manufacturing,2012,0,24,20,6377,381827,5092,9354,254795,3464462,17692118,14225353,127381
0400000US37,37,North Carolina,312230,Tobacco manufacturing,2012,0,24,20,6377,381827,5092,9354,254795,3464462,17692118,14225353,127381
0400000US37,37,North Carolina,313,Textile mills,2012,1,333,204,24665,876664,20602,41235,602781,4894903,7855924,2930779,339435
0400000US37,37,North Carolina,3131,"Fiber, yarn, and thread mills",2012,3,76,61,9365,301023,8297,17296,232571,2132271,2971256,810511,169021
0400000US37,37,North Carolina,31311,"Fiber, yarn, and thread mills",2012,3,76,61,9365,301023,8297,17296,232571,2132271,2971256,810511,169021
0400000US37,37,North Carolina,313110,"Fiber, yarn, and thread mills",2012,3,76,61,9365,301023,8297,17296,232571,2132271,2971256,810511,169021
0400000US37,37,North Carolina,3132,Fabric mills,2012,0,132,86,9632,367417,7975,15983,245592,2076877,3573849,1498528,118643
0400000US37,37,North Carolina,31321,Broadwoven fabric mills,2012,1,36,21,2665,90246,2358,4732,69021,501741,724087,237509,6971
0400000US37,37,North Carolina,313210,Broadwoven fabric mills,2012,1,36,21,2665,90246,2358,4732,69021,501741,724087,237509,6971
0400000US37,37,North Carolina,31322,Narrow fabric mills and schiffli machine embroidery,2012,0,20,10,1010,28354,882,1595,20990,93635,171246,79342,3360
0400000US37,37,North Carolina,313220,Narrow fabric mills and schiffli machine embroidery,2012,0,20,10,1010,28354,882,1595,20990,93635,171246,79342,3360
0400000US37,37,North Carolina,31323,Nonwoven fabric mills,2012,0,36,25,2991,152468,2251,4515,92886,1116953,2071742,929237,97934
0400000US37,37,North Carolina,313230,Nonwoven fabric mills,2012,0,36,25,2991,152468,2251,4515,92886,1116953,2071742,929237,97934
0400000US37,37,North Carolina,31324,Knit fabric mills,2012,0,40,30,2968,96349,2486,5141,62695,364548,606774,252440,10378
0400000US37,37,North Carolina,313240,Knit fabric mills,2012,0,40,30,2968,96349,2486,5141,62695,364548,606774,252440,10378
0400000US37,37,North Carolina,3133,Textile and fabric finishing and fabric coating mills,2012,1,125,57,5668,208224,4330,7956,124618,685755,1310819,621740,51771
0400000US37,37,North Carolina,31331,Textile and fabric finishing mills,2012,1,114,49,4998,178833,3802,6983,107488,592751,1144118,546589,D
0400000US37,37,North Carolina,313310,Textile and fabric finishing mills,2012,1,114,49,4998,178833,3802,6983,107488,592751,1144118,546589,D
0400000US37,37,North Carolina,31332,Fabric coating mills,2012,1,11,8,670,29391,528,973,17130,93004,166701,75151,D
0400000US37,37,North Carolina,313320,Fabric coating mills,2012,1,11,8,670,29391,528,973,17130,93004,166701,75151,D
0400000US37,37,North Carolina,314,Textile product mills,2012,1,269,74,8484,250387,6841,12685,175649,958744,1486488,542749,18803
0400000US37,37,North Carolina,3141,Textile furnishings mills,2012,2,115,31,4100,113597,3373,6475,83527,497812,779160,292317,7109
0400000US37,37,North Carolina,31411,Carpet and rug mills,2012,3,17,7,1397,46998,1229,2512,37603,261010,D,145653,2418
0400000US37,37,North Carolina,314110,Carpet and rug mills,2012,3,17,7,1397,46998,1229,2512,37603,261010,D,145653,2418
0400000US37,37,North Carolina,31412,Curtain and linen mills,2012,1,98,24,2703,66599,2144,3963,45924,236802,D,146664,4691
0400000US37,37,North Carolina,314120,Curtain and linen mills,2012,1,98,24,2703,66599,2144,3963,45924,236802,D,146664,4691
0400000US37,37,North Carolina,3149,Other textile product mills,2012,0,154,43,4384,136790,3468,6210,92122,460932,707328,250432,11694
0400000US37,37,North Carolina,31491,Textile bag and canvas mills,2012,0,42,9,585,18578,409,699,10900,35738,72636,36307,1713
0400000US37,37,North Carolina,314910,Textile bag and canvas mills,2012,0,42,9,585,18578,409,699,10900,35738,72636,36307,1713
0400000US37,37,North Carolina,31499,All other textile product mills,2012,0,112,34,3799,118212,3059,5511,81222,425194,634692,214125,9981
0400000US37,37,North Carolina,314994,"Rope, cordage, twine, tire cord, and tire fabric mills",2012,0,10,7,921,45534,785,1574,34592,D,348410,D,5013
0400000US37,37,North Carolina,314999,All other miscellaneous textile product mills,2012,1,102,27,2878,72678,2274,3937,46630,D,286282,D,4968
0400000US37,37,North Carolina,315,Apparel manufacturing,2012,1,194,77,9689,254698,7942,15169,175097,553336,1147440,602783,37614
0400000US37,37,North Carolina,3151,Apparel knitting mills,2012,1,97,48,7066,191500,5763,11260,132096,450190,923584,481525,30160
0400000US37,37,North Carolina,31511,Hosiery and sock mills,2012,1,87,45,6777,182758,5528,10787,125352,440531,899841,467594,27701
